Algorithm,Goal reached,Avg Time,Var Time,STD Time,Avg Iterations,Var Iterations,STD iterations,Avg action count,Var action count,STD action count,Avg convergence action,Var convergence action,STD convergence action,Convergence rate,Shortest Path,Longest Path,Avg Time Goal Discovered,Var Time Goal Discovered,STD Time Goal Discovered,Avg Actions Goal Discovered,Var Actions Goal Discovered,STD Actions Goal Discovered,Avg Time Optimal Initial Cost2Go,Var Time Optimal Initial Cost2Go,STD Time Optimal Initial Cost2Go,Avg Actions Optimal Initial Cost2Go,Var Actions Optimal Initial Cost2Go,STD Actions Optimal Initial Cost2Go,Convergence rate Optimal Initial Cost2Go
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0)",True,1.2480201959609984,0.003989855929597184,0.06316530637618394,2999.0,0.0,0.0,265889.0,16654.8,129.0534772875183,0.0,0.0,0.0,0.0,64,65,0.01365954875946045,1.581291700233578e-05,0.0039765458632254926,2746.0,572114.6,756.3825751562499,0.5114931583404541,0.0007704181588769642,0.027756407528298114,108000.0,600000.0,774.5966692414834,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0)",True,1.1747252225875855,0.011801005419625313,0.10863243263236497,2999.0,0.0,0.0,245390.5,2149612.05,1466.155534041324,0.0,0.0,0.0,0.0,64,66,0.011324501037597657,3.009300188750785e-05,0.005485708877392953,2554.2,255157.95999999996,505.13162641038423,0.36479926109313965,0.0008297639016973335,0.028805622744480522,77400.0,440000.0,663.32495807108,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0)",True,1.1016259431838988,0.006136117881163159,0.07833337654641959,2999.0,0.0,0.0,236255.9,6336705.89,2517.2814483088696,0.0,0.0,0.0,0.0,64,68,0.010367560386657714,1.8961738670100208e-05,0.00435450785624509,2479.5,42721.85,206.69264621655023,0.3722753286361694,0.06661390332098392,0.2580966937428372,77900.0,2812890000.0,53036.68541679429,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0)",False,1.24819016456604,0.011116922367170901,0.10543681694347047,2999.0,0.0,0.0,236849.7,11674115.010000002,3416.7404071717247,0.0,0.0,0.0,0.0,64,100002,0.013902854919433594,3.738433202670421e-05,0.006114272812584029,2511.6,4127.64,64.24671197812383,0.279322075843811,0.0005064466612458319,0.0225043698255657,54800.0,360000.0,600.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.25)",True,1.802265739440918,0.014846358105537546,0.12184563227928011,2999.0,0.0,0.0,348352.7,350103.2100000001,591.69520025094,0.0,0.0,0.0,0.0,64,64,0.015129303932189942,5.333333467035573e-05,0.00730296752494188,2948.1,3089707.49,1757.7563795930312,0.615802526473999,0.0028684031411330578,0.053557475119100396,120400.0,640000.0,800.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.25)",True,1.6402631282806397,0.00893727875011109,0.0945371818392694,2999.0,0.0,0.0,328167.8,168616.36,410.6292244835966,0.0,0.0,0.0,0.0,64,64,0.00909927487373352,0.00021711248390143822,0.014734737320408472,2219.1,1428991.09,1195.4041534142334,0.431954550743103,0.000734328351246063,0.02709849352355335,87900.0,490000.0,700.0,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.9, gamma = 1, epsilon = 0.25)",True,1.607444429397583,0.0046533156115538075,0.06821521539622818,2999.0,0.0,0.0,317279.9,439418.08999999997,662.8861817838715,0.0,0.0,0.0,0.0,64,66,0.016809964179992677,0.0001688514228982285,0.012994284239550423,2721.5,2808450.85,1675.8433250157964,0.33593273162841797,0.0009707618332981838,0.031157051100805157,69300.0,610000.0,781.0249675906655,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.99, gamma = 1, epsilon = 0.25)",True,1.601299262046814,0.008083671261879886,0.08990923902402849,2999.0,0.0,0.0,314701.8,342299.96,585.0640648681134,0.0,0.0,0.0,0.0,64,65,0.011272525787353516,8.573853731604686e-05,0.009259510641283742,2151.4,1921236.2399999998,1386.0866639572,0.3197901487350464,0.001010539622114379,0.031788985861684535,63500.0,850000.0,921.9544457292888,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.5, gamma = 1, epsilon = 0.5)",True,2.542131805419922,0.014819146400363937,0.12173391639294259,2999.0,0.0,0.0,523209.2,590424.36,768.3907599652666,0.0,0.0,0.0,0.0,64,64,0.025150275230407713,8.215267439993567e-05,0.009063811251340998,5283.0,1903583.8,1379.7042436696352,0.6880041122436523,0.0017853040443037572,0.04225285841577771,140000.0,2600000.0,1612.4515496597098,1.0
"Stochastic-problem (0.999 success) Q-learning (converging, alpha = 0.7, gamma = 1, epsilon = 0.5)",True,2.52192862033844,0.005999862115129986,0.07745877687602604,2999.0,0.0,0.0,507239.9,4417920.49,2101.8849849599287,0.0,0.0,0.0,0.0,64,64,0.019756221771240236,9.957819228475274e-05,0.009978887326989554,3964.9,3417365.8899999997,1848.6118819265444,0.5083864212036133,0.0023061219976830217,0.04802209905536223,105200.0,1560000.0,1248.9995996796797,1.0
